time (steps),Gov,Info,Infer,Int,A_Econ,SI_Econ,GM,ICu,IInter,ICo,A_Emp,SI_Emp,GT,IV,IA,IInteg,A_Edu,SI_Edu,V_CGM,V_grad_total,V_cycle_total,V_grad_Econ,V_cycle_Econ,V_grad_Emp,V_cycle_Emp,V_grad_Edu,V_cycle_Edu,E_gov,E_info,E_inf,E_intel,A_Ecol,SI_Ecol,GTD,IVD,IAD,IID,V_grad_Ecol,V_cycle_Ecol
10.0,0.7172177020569178,0.759610047509913,0.7694094431563585,0.7797604256088966,0.008745028482428073,42.247424840659384,0.3932039799280944,0.25043938109930897,0.26468525175501084,0.09167138721758589,0.006105391526088836,29.495280677418684,0.5520428153825874,0.6048210005608173,0.6004465766028261,0.7648373600109295,0.0038566891053531767,18.631749849596712,2.7619824378842357,0.2337188079217952,2.5282636299624404,0.0,0.3712003579350891,0.0,0.7453471349392609,0.0,1.4117092192270675,0.5071964828327072,0.23429734511662179,0.2591409542257447,0.023846893292128864,0.020776692178563937,99.62872692492358,0.04795091211371194,0.3104183186633129,0.2917451303336546,0.5326007625190695,0.0,6.91786102265945e-06
11.0,0.7023501138964675,0.7533893578368572,0.7617844070913891,0.7797681209518369,0.006857154434041031,33.127063811747334,0.39369503959988356,0.2524929396254442,0.2678442310616175,0.08596778971305462,0.006702957695823923,32.38213597971203,0.5388873724242003,0.5901947789164782,0.5851215440233941,0.7632158755490083,0.004260107124575366,20.580671168801494,2.7237098015704904,0.22819688172241698,2.4955129198480734,0.0,0.6103131741302658,0.0,0.6356994683181183,0.0,1.2494925270713582,0.5070065163235926,0.2341676737768421,0.25900439865215247,0.023796404412486375,0.02078121050520136,99.60706528348047,0.03877358829802924,0.30415386773289294,0.2851481005543896,0.5301616336445655,0.0,7.75032833103904e-06
12.0,0.6879413429653934,0.7469153210754639,0.7539135932040186,0.779778892238099,0.0058991185559023685,28.498771423947076,0.39359119184586244,0.2546150863399279,0.27086330602599346,0.08093041578821626,0.007314536312409009,35.33668572077348,0.5270202347165621,0.5762835186077581,0.570679837724175,0.7615826187555621,0.0046876993231898855,22.646378480071853,2.654906805048393,0.22307390416065925,2.4318329008877337,0.0,0.7879006033104606,0.0,0.5410584772788914,0.0,1.1028653169513427,0.506824499927024,0.23404166075502977,0.25887127674896054,0.023750452372694075,0.02078509342125537,99.58845743481494,0.029980336167118038,0.29806615094768313,0.27871695214698505,0.527941680500558,0.0,8.503347038922254e-06
13.0,0.6739343122919732,0.7401685534833949,0.7457835895866323,0.7797891341508801,0.00540925785119335,26.132243590884993,0.39300422698516907,0.25677743565158945,0.27374151811115044,0.07647681925209107,0.007934076156047371,38.329696324741036,0.5162515231747642,0.5630567994264889,0.557069036954948,0.7599391950860579,0.005132634632337266,24.795870739580245,2.550887317494917,0.2183024009705401,2.3325849165243766,0.0,0.9004823321418907,0.0,0.4597879763786835,0.0,0.9723054320171234,0.5066495010195112,0.2339187665549736,0.2587411276668561,0.023708454507547702,0.02078841936471314,99.57252425718059,0.02152610047514758,0.29212910512712426,0.272429421379833,0.5259127544029418,0.0,9.175986679024985e-06
14.0,0.6603284587643262,0.7331606462111552,0.7374139765589223,0.7797970258786666,0.005184896149439611,25.048347277567128,0.39202497277513926,0.25895792168413506,0.27648008472617586,0.07253702081454971,0.00855634444946861,41.33588812958922,0.5064222233132386,0.550484757478961,0.5442397826493919,0.7582870256763691,0.005589562276055349,27.0032982310273,2.419336805166465,0.2138482317617131,2.205488573404752,0.0,0.9582295408511322,0.0,0.3902323229186585,0.0,0.857016944794638,0.5064810452373802,0.23379871284619716,0.258613754336857,0.023669925212648463,0.02079123263358821,99.55905106450167,0.013387964608746916,0.28632928406471686,0.2662759878070861,0.5240513956964606,0.0,9.764840323362245e-06
15.0,0.6471379172021081,0.7259151247369556,0.7288362025565892,0.7798015324723213,0.0051248416652953524,24.758222744487885,0.39072918796123657,0.2611387631150507,0.27908120155195465,0.06905084737175815,0.009176740492031099,44.33303504938107,0.497398836217264,0.5385382408045161,0.5321456215305962,0.7566273733515623,0.006054189873932204,29.24792437028356,2.2706271266343827,0.20968406099823636,2.0609430656361463,0.0,0.974425478067806,0.0,0.3308423775367461,0.0,0.7556649429215002,0.5063188317102026,0.23368133811832692,0.2584890683776617,0.023634450874837367,0.020793566167775134,99.54787816383605,0.005551393451381559,0.28065888515880727,0.2602523817086361,0.5223376226384794,0.0,1.02671100939869e-05
16.0,0.6343772418614302,0.7184600194812119,0.7200854462618294,0.7798020130836508,0.005173375125848317,24.99268895933081,0.38918076329646917,0.2633054214156145,0.28154759083097214,0.0659662244569442,0.009791224775985806,47.30162213338047,0.48906920511448543,0.5271888962413036,0.520742830659635,0.75496136352377,0.00652303014875923,31.512902044493412,2.1140795635570306,0.20578670298676677,1.908292860570264,0.0,0.9613115400790745,0.0,0.2802201418701927,0.0,0.666750497006436,0.506162627831825,0.23356653983080858,0.2583670296182377,0.02360167553145604,0.020795449471316795,99.53886278420842,0.0019948502513595923,0.27511295465267643,0.25435666241306815,0.5207542385947205,0.0,1.0681614560916935e-05
17.0,0.6220566318157862,0.71082459699673,0.7111971224969231,0.7797980451499096,0.0052972593656370505,25.59117644509867,0.38743379161533936,0.2654459695230855,0.28388232159220067,0.06323791726937439,0.010396287761311995,50.224694716597,0.48133910951734676,0.5164092233232124,0.5099902475072747,0.7532900017325217,0.006993232242960869,33.78445869803892,1.9568506299047428,0.20213586067989958,1.7547147692248433,0.0,0.9287789577687423,0.0,0.2371286073104031,0.0,0.5887961951445507,0.5060122270994984,0.23345424787441826,0.25824761957610515,0.02357129109155874,0.02079691138215571,99.53186573836237,0.009260742692663804,0.269688105554309,0.24858793702772225,0.5192863596238674,0.0,1.1009001147046616e-05
18.0,0.6101807766628019,0.7030378096924347,0.7022052970029472,0.7797893372759191,0.005475272305137589,26.451160869086017,0.38553407897144093,0.26755065620859597,0.28608873322640227,0.060826531593560836,0.010988930001414984,53.08776240659488,0.47412942639067285,0.506172609176385,0.4998491123132151,0.7516141886349096,0.007462459653214869,36.051306632006884,1.803919790334267,0.19871344237221114,1.6052063479620557,0.0,0.8842772939090091,0.0,0.2004861571695588,0.0,0.5204316452613165,0.5058674319885305,0.23334441110957088,0.2581308289045291,0.023543029944732938,0.020797980870924587,99.52674753899421,0.016255826333849366,0.26438186729910496,0.24294575400977758,0.517921057408062,0.0,1.125162217123602e-05
19.0,0.5987491174688822,0.695127531258989,0.6931419659575804,0.7797756825342498,0.005693047714561804,27.50323865937343,0.3835203372091371,0.2696115759009532,0.2881703966535254,0.05869769023638428,0.011566642267349358,55.87870306317841,0.4673737399452055,0.49645335079361597,0.4902829237047599,0.7499347329240809,0.007928796619222026,38.304190766277685,1.6584634844079003,0.19550314526443302,1.4629603391434671,0.0,0.8331680556161074,0.0,0.1693543532983287,0.0,0.4604265169588428,0.505728047489262,0.2332369899663938,0.25801665115715045,0.0235166590455518,0.020798687066284953,99.5233682234095,0.02298952213441302,0.2591923282578192,0.23742980193421126,0.5166470734715038,0.0,1.141327018826204e-05
20.0,0.5877566214348836,0.6871201796204638,0.6840367552861971,0.7797569317113828,0.005940365426728187,28.698035963636983,0.3814251704363602,0.27162240222222106,0.29013108670666177,0.056821340634757016,0.012127381394255277,58.5876461119948,0.46101631988522324,0.4872266680026098,0.48125730662313443,0.7482523625117072,0.00839067373795763,40.53552928033875,1.5222999417241163,0.1924901742002597,1.3298097675238565,0.0,0.7791782489216407,0.0,0.1429233484665795,0.0,0.40769667126910897,0.5055938793088706,0.23313195209406368,0.25790507961144205,0.023491975028729895,0.020799058997779993,99.52158853351399,0.029471216423332225,0.2541179255550647,0.2320397560342538,0.5154545831925478,0.0,1.1498866527338037e-05
21.0,0.5771946846221645,0.6790405423691621,0.6749168336974107,0.7797329770470459,0.006209650843947003,29.998959733925126,0.37927591340431416,0.2735781643320943,0.2919747556223045,0.05517116664128698,0.012669540828494455,61.20683025710058,0.45501040838485485,0.47846870906753686,0.4727398910475618,0.7465677342335678,0.008846807720612557,42.73912257774265,1.3962837030544244,0.18966103514864946,1.206622667905775,0.0,0.7248170065054008,0.0,0.120496999945059,0.0,0.36129714730437246,0.5054647340651315,0.23302926965179205,0.25779610564896743,0.02346880010530266,0.020799125266174414,99.52127144633853,0.03571025153837676,0.24915731419623083,0.22677519995134837,0.5143349975472323,0.0,1.1514150942631278e-05
22.0,0.5670519978224465,0.6709117126945046,0.6658069376184003,0.7797037417966277,0.00649510501598233,31.377995114169735,0.3770953547808907,0.2754750548031914,0.29370550446562316,0.05372408595029471,0.013191916403171702,63.730438141753886,0.4493167684791418,0.47015655019308833,0.46470019996691586,0.7448814422886252,0.009296152183903497,44.909915557845046,1.2806168210924842,0.18700337380390072,1.0936134472885835,0.0,0.6717139029660447,0.0,0.10147868475465611,0.0,0.32040939417105,0.5053404202353855,0.23292891753769032,0.2576897179572909,0.02344697858115121,0.020798913730509502,99.52228362892657,0.04171587998132825,0.24430928150356118,0.22163558717923582,0.513280794918448,0.0,1.1465396832682736e-05
23.0,0.5573153101827726,0.6627550875136138,0.6567294550944417,0.779669173179344,0.0067921786146960626,32.813164200127694,0.3749023660450573,0.2773102624487657,0.2953275522353829,0.05245981927079417,0.01369366856548213,66.15441386789841,0.44390245496706854,0.4622681898536507,0.45710954520400954,0.7431940255869379,0.0097378573456719,47.043802904357236,1.1750793864411642,0.1845058438729124,0.9905735425682518,0.0,0.6208772674936769,0.0,0.0853582663927053,0.0,0.28432664951838665,0.505220749284128,0.23283087218327927,0.2575859021769031,0.023426373886402885,0.020798451246558405,99.52449665231036,0.047497209943855145,0.23957268887864314,0.21662022400686742,0.5122853775856242,0.0,1.1359163482975844e-05
24.0,0.5479700712908022,0.6545904012939276,0.6477045400289694,0.7796292373813388,0.00709724060046241,34.286925359545634,0.3727124503381766,0.2790818259270503,0.296845203506314,0.051360520228458995,0.014174282513007631,68.47627041373536,0.4387397751427957,0.4547825386815547,0.449940929915231,0.7415059741546908,0.010171237016430476,49.13746962078158,1.0791936257566919,0.18215799650665765,0.8970356292500342,0.0,0.5728845980464786,0.0,0.07170037621294002,0.0,0.25243945290136516,0.5051055367094951,0.23273511070698222,0.2574846407934599,0.02340686603152573,0.020797763466169815,99.52778791952248,0.053063154751563035,0.2349464309074773,0.21172826431242753,0.5113429488280951,0.0,1.1202089250429645e-05
25.0,0.539000953672277,0.6464357804694095,0.6387502408254244,0.7795839158591144,0.007407360680712709,35.78512228460768,0.370538222047287,0.2807885052282777,0.2982628157653024,0.05041045695913293,0.014633527671217561,70.69489386863847,0.4338054115643805,0.4476794055394641,0.4431689568106575,0.7398177347228213,0.010595741592363178,51.188260559000845,0.9923373311472702,0.17995018581930602,0.8123871453279642,0.0,0.5280198859505771,0.0,0.06013402349358548,0.0,0.2242222351585869,0.5049946029047062,0.23264161030676989,0.25738591316674897,0.02338834942342598,0.020796874695503786,99.53204131719174,0.05842239124750642,0.23042940601901685,0.20695871096271756,0.5104484074202884,0.0,1.1000725214639527e-05
26.0,0.5303922669023153,0.6383078095824136,0.629882634375145,0.7795332025013113,0.007720160203993105,37.296263657850346,0.3683898257564395,0.28242966886566695,0.2995847675398916,0.049595737838001794,0.015071417778711042,72.81035060408213,0.42907968307882766,0.44093948033358654,0.4367697413421903,0.7381297156077372,0.011010935973844387,53.19407374315884,0.9138202742257174,0.17787348727214472,0.7359467869535727,0.0,0.4863711942791105,0.0,0.050343472429234426,0.0,0.19922135883888045,0.5048877738072549,0.23255034781957773,0.2572896956362885,0.023370730987113068,0.02079580780530983,99.53714762322514,0.06358332842962705,0.22602049520052214,0.202310420914665,0.509597256888949,0.0,1.0761406347371786e-05
27.0,0.5221282778695754,0.6302216038041012,0.6211159601896058,0.7794771013822792,0.008033705367997877,38.81100723782391,0.3662753018059481,0.28400519501267896,0.30081542822037227,0.048904074961000535,0.015488172613325666,74.82370237163111,0.42454592369078986,0.4345443140759868,0.43072082928025013,0.7364422909775494,0.011416481505908429,55.15327312367175,0.8429343087197019,0.17591962670264083,0.667014682017061,0.0,0.4478992170611085,0.0,0.04206028825637009,0.0,0.17704468654359,0.5047848813452754,0.23246129940198074,0.2571959616698885,0.023353928547692828,0.020794584184805506,99.54300471051727,0.0685540858867168,0.22171854657088874,0.19778211239233207,0.5087855273468752,0.0,1.0490155992456219e-05
28.0,0.5141934521594924,0.6221908845334401,0.6124627516868525,0.7794156249420133,0.008346427375401729,40.32177413016296,0.3642009047075624,0.2855153850937799,0.3019591302429625,0.048324579955695224,0.0158841821379621,76.73683309063111,0.4201899617334549,0.4284762966650242,0.42500111824120645,0.7347558045844887,0.011812121183349155,57.06461710273892,0.7789851295419076,0.1740809183538492,0.6049042111880584,0.0,0.41248497304796594,0.0,0.03505644045966515,0.0,0.15735260506146767,0.5046857637064244,0.2323744403022927,0.2571046820361262,0.02333786943468791,0.02079322373070636,99.54951758656543,0.0733424808086513,0.21752236437071448,0.1933723732192632,0.5080097080673313,0.0,1.0192618959648641e-05
29.0,0.506572630567761,0.6142280559938103,0.6039339629345145,0.779348792486616,0.00865706034468417,41.82244883341413,0.36217137990314424,0.2869608885166519,0.3030201440783169,0.047847587501886925,0.01625997359935932,78.55228990166856,0.415999684267235,0.4227186328172433,0.419590782839718,0.7330705730332945,0.012197667490743113,58.9271997892275,0.7213114435854231,0.17235021060876538,0.5489612329766578,0.0,0.3799626438289592,0.0,0.029138348647309194,0.0,0.13985036648186136,0.5045902654598073,0.23228974470366845,0.257015824989841,0.02332248927656099,0.02079174486368165,99.5565983053723,0.07795602209610786,0.2134307013825349,0.18907966977977253,0.507266689247198,0.0,9.874018528082435e-06
30.0,0.4992511532107072,0.6063442814872991,0.5955390899172033,0.7792766289391593,0.008964591396856257,43.308138106915706,0.36019020373478544,0.28834263736823335,0.3040026562762963,0.047464502620684974,0.016616181893525598,80.27314000131638,0.41196467376047663,0.41725531654929215,0.4144712032259202,0.7313868886460351,0.012572992359201743,60.74040247952151,0.6692956313030591,0.17072083836273233,0.49857479294032675,0.0,0.3501419077915465,0.0,0.02414176073722618,0.0,0.12428158527862095,0.504498237561231,0.23220718562358864,0.2569293564642909,0.023307730958180048,0.02079016456552329,99.56416578317938,0.08240191010683151,0.20944225407490802,0.18490235630206264,0.506553711641892,0.0,9.53913293313859e-06
31.0,0.4922149419782342,0.5985495584261763,0.5872862858535528,0.7791991637925627,0.009268219482588316,44.77497206374655,0.358259790966883,0.28966179000544484,0.3049107506604384,0.047167668367233795,0.016953523326909956,81.90284388177633,0.40807590594636856,0.41207110457360807,0.409624896830914,0.729705021975783,0.012938018818042745,62.50385332656272,0.622368752987283,0.16918658112929646,0.4531821718579866,0.0,0.3228228878079097,0.0,0.019927360456482066,0.0,0.1104227313062514,0.5044095372692453,0.23212673485878427,0.25684524026612143,0.02329354371803686,0.02078849843138706,99.57214554448363,0.08668704071165928,0.20555565994170955,0.1808386842772245,0.5058683229517921,0.0,9.192287343444868e-06
32.0,0.48545055038895196,0.5908527915518279,0.5791824703633812,0.7791164302295394,0.009567320795028422,46.219937079291874,0.3563816737387391,0.2909196825648221,0.3057483926432097,0.04695025105322922,0.017272772755502017,83.44514488936801,0.4043254993414929,0.4071514889365921,0.4050354531893037,0.7280252240146288,0.013292714001601473,64.21739355560273,0.5800118769026017,0.1677416260997111,0.41227025080289065,0.0,0.2978059326439475,0.0,0.01637701004409047,0.0,0.09807847075701698,0.5043240279955975,0.23204836296706768,0.2567634382706658,0.02327988236546215,0.02078676073248383,99.58046941997016,0.09081801251909327,0.20176949662438048,0.1768868118942209,0.5052083400057313,0.0,8.837357835714417e-06
33.0,0.4789451883579602,0.5832618639400899,0.5712334324520774,0.779028464383134,0.009861419380457601,47.64073381067241,0.3545566554145473,0.29211778749926687,0.30651941654229076,0.04680614054389521,0.01757474397371917,84.9039744828114,0.4007065082872782,0.40248266919309006,0.4006874717383205,0.726347728135505,0.013637083240084402,65.8810489169862,0.541755087082908,0.16638053547865278,0.37537455160425515,0.0,0.27489780661483676,0.0,0.013390543433758683,0.0,0.08707772377127164,0.504241579109686,0.23197203927917653,0.25668391061582907,0.023266706600985683,0.02078496448551051,99.5890752136881,0.09480113632222598,0.1980822824841154,0.1730448134064856,0.5045718159274436,0.0,8.477784388066827e-06
34.0,0.4726867280178105,0.5757837055181257,0.5634439273810042,0.7789353047168719,0.010150162017304757,49.035655836713325,0.3527849424270946,0.2932576783277436,0.3072275157142079,0.04672986353095396,0.01786027314758852,86.28337219856495,0.3972127525642709,0.39805152437670777,0.39656650251264713,0.724672751802089,0.013971165019968543,67.49500533972963,0.5071750947856607,0.165098217506482,0.3420768772791787,0.0,0.25391540118532024,0.0,0.01088303448229442,0.0,0.07727032502116099,0.504162065712789,0.2318977319349076,0.2566066158932063,0.02325398042545384,0.020783121525899114,99.59790635308775,0.09864244600576255,0.19449247834749211,0.16931068836487584,0.5039570115899038,0.0,8.116590403019176e-06
35.0,0.46666369555215176,0.5684243589056598,0.5558177675555463,0.7788369915072434,0.01043329670724329,50.40348574795912,0.351066256876403,0.2943409998564439,0.30787623527980323,0.046716507987349824,0.018130205037531148,87.58741909279325,0.3938386776550482,0.39384558499231875,0.39265898966521856,0.7230004980765283,0.01429502664542332,69.05958797175504,0.4758920755240047,0.1638899006555532,0.3120021748684515,0.0,0.2346877544046734,0.0,0.008782473661350989,0.0,0.06852419039570719,0.5040853683944667,0.23182540793869438,0.25653151133530555,0.023241671625610746,0.02078124258262513,99.606911532422,0.10234771031428685,0.19099849019144055,0.1656823706624454,0.5033623707636393,0.0,7.756406719890807e-06
36.0,0.46086525300200504,0.5611890424569184,0.5483579076019593,0.7787335664138879,0.010710654284979616,51.74340630315774,0.34939993234091477,0.2953694431984027,0.3084689671918966,0.046761657268785915,0.018385381729758975,88.82018330249767,0.3905792406159581,0.3898530052255322,0.38895221774933414,0.7213311569508136,0.014608760469070376,70.57524297060777,0.44756614428216984,0.16275111055671887,0.284815033725451,0.0,0.21705693128461026,0.0,0.0070277948595803,0.0,0.06072290808278644,0.504011372980643,0.23175503323047572,0.25645855299788706,0.023229751325629294,0.020779337352865086,99.61604435744597,0.10592244502252857,0.18759867256691753,0.1621577373433194,0.5027864984510947,0.0,7.399498473968842e-06
37.0,0.4552811731706072,0.5540822104277437,0.5410665238296423,0.7786250721248369,0.010982132751555539,53.05492474309989,0.34778499508375943,0.2963447249830219,0.30900894738512374,0.0468613325480949,0.018626633586801507,89.98567632731216,0.3874298172791841,0.38606253553423836,0.385434260698244,0.71966490652422,0.014912480589564053,72.04252154939519,0.4218937371674837,0.16167764927336267,0.26021608789412104,0.0,0.20087815305056567,0.0,0.005567201459249284,0.0,0.05376368559080263,0.503939970280471,0.2316865727682744,0.2563876959365427,0.023218193595593246,0.020777414575238046,99.62526299726716,0.10937192516430433,0.1842913325883011,0.15873461713325937,0.5022281419723161,0.0,7.047793503446601e-06
38.0,0.4499018100649693,0.5471076102302286,0.5339450882922259,0.7785115520657806,0.0112476839972077,54.33780864846119,0.3462202325877471,0.29726857020751934,0.3094992547479836,0.04701194245675003,0.018854772132368986,91.08781865612059,0.3843861271610461,0.38246349575990185,0.382093933436436,0.7180019140462818,0.015206319936312133,73.46206589300851,0.3986040687546433,0.1606655765946917,0.23793849215995164,0.0,0.18601944603634638,0.0,0.004356747626290883,0.0,0.04755559558601785,0.503871055837144,0.23161999061939512,0.25631889437673866,0.023206975109221505,0.02077548210072268,99.63452984753303,0.11270119707090037,0.18107473433918297,0.15541079865447116,0.5016861744295363,0.0,6.702911296540337e-06
39.0,0.4447180667507526,0.5402683367679578,0.5269944376720703,0.7783930501636848,0.011507302620613682,55.59203192533431,0.3447042511279572,0.2981426982389516,0.30994281166481724,0.04721023896827392,0.019070584599664858,92.13041342983459,0.38144417301408334,0.37904574887118364,0.37892074605328235,0.7163423368422052,0.015490427679361532,74.83459664522353,0.37745576697366556,0.1597111930680773,0.21774457390558824,0.0,0.17236099793389087,0.0,0.003359136793954596,0.0,0.04201807298602866,0.50380452968626,0.23155525005758057,0.2562521018766526,0.023196074844224403,0.020773546960623536,99.64381120782903,0.1159150900445568,0.1779471035659974,0.15218403829231275,0.5011595802313201,0.0,6.366191714108114e-06
40.0,0.43972136204275647,0.5335668838703623,0.520214837220126,0.7782696106562736,0.011761016581358204,56.81772964708766,0.3432355238882744,0.2989688115281544,0.3103423858885021,0.04745327869506918,0.019274829892120995,93.11712692761652,0.3786001924416538,0.3757996754298175,0.3759048604653549,0.7146863231353993,0.015764966916077795,76.16090173299861,0.3582337419519595,0.15881102453240356,0.19942271741955594,0.0,0.15979435028763164,0.0,0.0025427046598745077,0.0,0.03707962374912706,0.5037402961241355,0.23149231366384693,0.25618727148224724,0.023185473819618396,0.020771615431180834,99.65307697513386,0.11901822755125963,0.1749066325494112,0.14905206768691703,0.5006474424021795,0.0,6.038722922727048e-06
