time (steps),Gov,Info,Infer,Int,A_Econ,SI_Econ,GM,ICu,IInter,ICo,A_Emp,SI_Emp,GT,IV,IA,IInteg,A_Edu,SI_Edu,E_gov,E_info,E_inf,E_intel,A_Ecol,SI_Ecol,GTD,IVD,IAD,IID
10.0,0.2157455136196876,0.6610358962037498,0.45832448106813645,0.3982203786411672,0.07795674892774686,26.552613082670394,0.14327698824900348,0.3683421843654306,0.2589753237328528,0.22940550365271306,0.05872970686029792,35.24545757371488,0.1691376568789516,0.5953114874675185,0.40609446339676136,0.3957717442855813,0.09969568578568103,20.7627378772557,0.49936995156175934,0.23436509571474362,0.25561411590793076,0.01961817075396255,0.020783306166336425,99.59702151788217,0.33015053409294026,0.31369136495219935,0.12136279589483961,0.3283102470997527
11.0,0.20905636814937958,0.6575902623311055,0.4548379866162343,0.3981074131388864,0.07360777966966511,28.12142141429654,0.14264781072469415,0.3700456268972452,0.26000148492420566,0.2273050774538551,0.055168587050407704,37.52054388433073,0.1618767052941268,0.5875669387493614,0.39946638799643464,0.395411857619131,0.09476301297277175,21.8434949093071,0.4992693567350283,0.23429963861896866,0.2555514072395728,0.019600415515860142,0.020785733770895678,99.58538939624579,0.3350102922860877,0.31052911826587043,0.1183333263412143,0.3274524876438896
12.0,0.20266770076206814,0.6541951853933462,0.4514368616902503,0.3980024743108787,0.06963635313573047,29.72521245371258,0.14198909569916646,0.3717373403124223,0.26103875036706614,0.22523481362134512,0.05190521908434038,39.87952325368068,0.15531718883520915,0.5802008258826157,0.39321430619343983,0.3950592532984033,0.09022978114926973,22.94093330490246,0.49917547115609273,0.23423706058046925,0.25549195852584705,0.019582974023562134,0.02078752425169397,99.57681186073238,0.33954592524333993,0.3075059594694279,0.11546134591250812,0.32660988531680796
13.0,0.19657116315333703,0.6508452464919392,0.4481141469731755,0.39790483698077844,0.06600990313555935,31.358255248616825,0.1412987448317623,0.3734178991864909,0.2620840968468264,0.22319925913492042,0.04891487161301732,42.317506377967916,0.14939271753978894,0.5731908480660304,0.38731407285761466,0.3947131937465729,0.0860579079157874,24.05305266643145,0.4990877646637863,0.23417717430192442,0.25543553429096194,0.019565867557773085,0.02078875370237188,99.57092286995406,0.3437830451671918,0.3046128401881199,0.11273547872146161,0.32578346819402276
14.0,0.19075794292772372,0.6475357532487064,0.4448636824375302,0.39781383842672885,0.0626980483796852,33.014670232256044,0.14057573201560705,0.3750875275066864,0.26313461776663555,0.22120212271107106,0.046175115509853704,44.828374950564374,0.1440429640915634,0.5665165118677552,0.381743506994599,0.3943730210569026,0.08221267536123752,25.178056575413507,0.4990057531243936,0.23411980755046857,0.25538191893099477,0.019549112595944378,0.02078949040254566,99.5673944565701,0.3477450406638565,0.301841439814349,0.11014530889517765,0.32497403230483296
15.0,0.18521892764895317,0.6442626898860779,0.44168005401883126,0.3977288742121938,0.05967265904017702,34.68850600519849,0.13981990054523663,0.37674616780771136,0.26418753916032256,0.21924639248672945,0.043665467075403475,47.404860868357396,0.13921316229488423,0.5601589685000622,0.37648221867779363,0.3940381493891959,0.07866266082079029,26.31433223670282,0.4989289947036085,0.234064802167499,0.2553309152622899,0.01953272154304406,0.020789795546585572,99.56593304744179,0.35145325684579654,0.29918411767125025,0.10768131044790519,0.3241821769359719
16.0,0.179944830246938,0.641022662474545,0.4385585347460802,0.39764939388469644,0.05690784480147705,36.3738145185849,0.13903179776399027,0.37839353715640806,0.2652402308633834,0.2173344342162183,0.041367132061527145,50.03864876062974,0.13485362556082184,0.5541008586149682,0.37151144327638363,0.3937080576559787,0.07537956660093281,27.460431053151304,0.4988570862685405,0.2340120130062902,0.255282343048544,0.019516703328958857,0.02078972391909878,99.56627608506854,0.3549271691515712,0.2966338616886069,0.10533477612420517,0.32340833349222997
17.0,0.17492628468835017,0.6378128423045031,0.43549502362613834,0.39757489669362767,0.05437988837361586,38.06472306893603,0.13821253831114771,0.3800291731896817,0.26629021380506274,0.2154680746941079,0.039262817599232044,52.72050041313971,0.13091929391960394,0.5483261676049229,0.3668138865049678,0.39338228266745123,0.0723379962135339,28.61505017848516,0.49878965997870633,0.23396130686051914,0.25523603756029684,0.019501063907254174,0.020789324517021177,99.56818894075055,0.35818454803578725,0.29418423663966903,0.10309774780764563,0.3226527895916611
18.0,0.17015391898237514,0.634630909523069,0.4324859846769216,0.39750492743230237,0.05206714303002716,39.75550166575488,0.13736368957881528,0.3816524725209853,0.2673351642111771,0.21364867368902246,0.03733658932872831,55.440398511939954,0.12736931361391887,0.5428200927769071,0.36237358195681724,0.39306041281874154,0.06951520783100827,29.777015074074317,0.49872638009868475,0.2339125614238876,0.25519184820026924,0.019485806679260476,0.02078864111960889,99.57146210527713,0.36124161295045143,0.2918293338802869,0.10096295011056139,0.32191570955328763
19.0,0.16561841103522143,0.6314749985261111,0.4295283877829911,0.3974390724738096,0.04994990820140107,41.44062453758986,0.13648717476752828,0.3832627231841011,0.2683729153607975,0.21187718668757316,0.0355737582396407,58.1877061601757,0.1241666504853617,0.5375689227423701,0.35817576159831105,0.39274208234808944,0.06689086421841806,30.945263088578702,0.49866694004702633,0.2338656643050014,0.255149637213827,0.019470932860027365,0.020787712808531113,99.575908640216,0.36411317491278405,0.2895637237574939,0.09892372807628924,0.3211971520764229
20.0,0.1613105315872034,0.6283436460913085,0.42661965248562483,0.3973769560432321,0.04801029348564041,43.11482478399041,0.13558519019360524,0.3848591323162551,0.26940145741739646,0.2101542200727432,0.03396078681269933,60.951337873223274,0.12127773662014761,0.5325599287385228,0.35420673897706895,0.3924269661604942,0.06444679072263915,32.118828078962814,0.4986110596838538,0.23382051211063815,0.255109278494129,0.019456441797609043,0.020786574440825687,99.58136187152918,0.3668127675418358,0.2873824113219952,0.09697398945561947,0.320497085665422
21.0,0.15722117744094483,0.6252357428560079,0.42375759539285335,0.3973182367488774,0.04623207853440535,44.77314144379009,0.13466013439371252,0.3864408499488712,0.27041893575364595,0.20848007990377038,0.03248520761844181,63.71993726419133,0.11867214870417275,0.5277812672348076,0.35045380447680813,0.3921147751911884,0.06216674783773573,33.296826092048875,0.49855848283166165,0.23377700960310405,0.2550706564849802,0.01944233125371291,0.020785257077786206,99.58767330684412,0.36935276682921114,0.285280795619862,0.09510815170335857,0.3198154021878776
22.0,0.15334139738403108,0.6221504884609049,0.42094038157831015,0.3972626043807899,0.04460057403477696,46.410958519217935,0.13371454719786474,0.388006989538219,0.27142364810588854,0.20685481515802775,0.031135550001571533,66.48205640680392,0.11632231599908333,0.5232218929898413,0.3469051317319557,0.3918052522722868,0.06003622158874271,34.47844212516992,0.49850897501886976,0.2337350689324958,0.2550336651801313,0.019428597651452825,0.020783788372981525,99.59471075794052,0.3717445001484948,0.28325463260295486,0.09332109363430746,0.3191519288436337
23.0,0.14966241258747115,0.6190873504764137,0.4181664801084487,0.39720977697474363,0.043102487303110594,48.024035757026,0.13275105737812135,0.38955664570323495,0.2724140408267116,0.205278256091932,0.029901272168909178,69.22633190214715,0.11420325561831611,0.518871481646244,0.34354969422251525,0.39149816846086416,0.058042232902131154,35.66291798166399,0.4984623214327973,0.23369460894160293,0.2549982072150841,0.019415236294439926,0.020782192922617463,99.60235665065882,0.3739983451475184,0.2813000015485974,0.09160811154814785,0.3185064387491121
24.0,0.14617563278786733,0.6160460270852897,0.4154346236762555,0.3971594981331198,0.04172579473928822,49.60853123097764,0.13177233778269995,0.39108890952394176,0.27338870444958735,0.20375004824377088,0.028772697127669875,71.94165295928153,0.11229233273949649,0.51472036094165,0.3403771910563005,0.3911933197853512,0.056173165859446955,36.84954123185183,0.4984183250672507,0.23365555453934658,0.2549641930458747,0.019402241560462163,0.020780492581377957,99.61050650533151,0.3761238192388,0.2794132747902603,0.08996487955630383,0.3178786602940128
25.0,0.14287266920557212,0.6130264133980828,0.4127437722099483,0.3971115345897157,0.04045962245987323,51.16101598610488,0.1307810670748161,0.39260288167628915,0.2743463687359879,0.20226968251290692,0.027740951652495984,74.61731729290183,0.11056904346037455,0.5107594496461126,0.33737798097940075,0.39089052436804245,0.05441861398726119,38.03763528313853,0.49837680504939896,0.23361783613766662,0.25493154020848713,0.019389607072369607,0.020778706746756262,99.61906757187765,0.378129660428567,0.27759109051346126,0.08838741380403509,0.3172682853968205
26.0,0.13974534488742843,0.6100285712156363,0.4100930802543321,0.39706567400296416,0.039294135760392805,52.67848118822324,0.12977989734152082,0.3940976836268918,0.27528589734081155,0.20083652169077593,0.026797907913987843,77.24317129923702,0.10901481813943013,0.5069802033909165,0.3345430237157339,0.39058961988373364,0.05276924333644451,39.22655055453012,0.49833759513072223,0.23358138914635632,0.25490017265223336,0.019377325848372897,0.020776852614726646,99.62795760480854,0.3800239002193614,0.2758303283511146,0.08687204026588191,0.31667497676575673
27.0,0.13678570296968862,0.607052702015917,0.40748186788027513,0.39702172296076493,0.03822043758727271,54.158338368962866,0.12877142694088067,0.3955724670760464,0.27620628220466786,0.19944982377840503,0.02593612766576714,79.80973174316449,0.10761284322712349,0.5033745666198877,0.3318638278093444,0.3902904613174181,0.05121667092256192,40.415656741748265,0.4983005423273363,0.23354615352030209,0.2548700201404601,0.019365390433692738,0.020774945409427262,99.63710376451998,0.38181392929625696,0.27412808751058343,0.0854153657936852,0.31609837425879483
28.0,0.13398601321734496,0.6040991229239072,0.4049095948562438,0.39697950517975733,0.03723047587906462,55.59841346603136,0.12775817803053904,0.39702642181380415,0.277106637760139,0.19810876239551772,0.02514880902460509,82.30828702210667,0.1063478997692834,0.49993492996428146,0.3293324042202946,0.3899929189871759,0.0497533570541377,41.60433614979948,0.498265505695761,0.23351207335377813,0.25484101771217893,0.01935379301531316,0.02077299858933612,99.64644163235826,0.3835065566697654,0.2724816671739641,0.08401425210781516,0.31553810042741587
29.0,0.1313387770969381,0.601168245417661,0.40237583780895664,0.3969388598821107,0.03631695942580302,56.99693543151218,0.1267425782769801,0.3984587821376945,0.2779861950223512,0.19681244456297428,0.024429735934021472,84.73097691484539,0.10520621693806621,0.49665409241177555,0.32694122500145373,0.3896968768016409,0.04837251011210762,42.79197806076292,0.49823235523110376,0.23347909651677434,0.2548131051985801,0.019342525521454594,0.020771024032231505,99.65591432802168,0.3851080629048264,0.27088854892901015,0.08266579243984329,0.3149937653221741
30.0,0.12883673157049666,0.5982605565269121,0.3998802701034224,0.3968996403335656,0.03547328176483678,58.35252022025222,0.12572694628939582,0.39986883196912626,0.2788442956210595,0.19555992612041825,0.023773230407737014,87.07085053058981,0.10417533911127441,0.4935252277063902,0.3246831864562594,0.389402230724578,0.047068002426398234,43.97797409605812,0.49820097087560017,0.23344717432873646,0.25478622678882384,0.019331579707271847,0.02076903220104018,99.66547171888308,0.38662424801843226,0.2693463810074427,0.08136729055583652,0.31446497063278617
31.0,0.12647285175058331,0.5953766022897736,0.39742264418253015,0.3968617125273689,0.03469345255871279,59.66415097944759,0.12471348035933305,0.4012559087966434,0.27968038582115345,0.19435022502287014,0.02317410762723176,89.32190290809514,0.10324400517395041,0.4905418544779012,0.3225515762450399,0.38910888742206257,0.04583429600142265,45.16171452479804,0.49817124162643744,0.23341626126552495,0.25476033063996745,0.019320947228183713,0.020767032292495616,99.67506971178267,0.3880604745808656,0.2678529641280726,0.08011624191183053,0.3139513132306994
32.0,0.1242403525243915,0.5925169732459039,0.39500277612047147,0.3968249539997962,0.033972035868667434,60.93115524378896,0.12370425012006786,0.4026194065668332,0.2804940105703815,0.19318233274271743,0.022627633931970266,91.47909134842115,0.10240203885554422,0.4876978096558777,0.3205400439690722,0.3888167630704832,0.04466637695700641,46.342585463194744,0.4981430647327545,0.23338631469582766,0.2547353685263503,0.01931061970214768,0.020765032370355378,99.6846696187412,0.38942170650882,0.26640623876283803,0.07891031671556448,0.3134523881775978
33.0,0.12213268923388705,0.5896822917594321,0.39262053216079873,0.3967892527640728,0.033304094733382146,62.15317990272637,0.12270119076962248,0.4039587776370321,0.28128480760665053,0.1920552239866947,0.02212948770094139,93.53833308004171,0.10164024904137772,0.48498722477470513,0.3186425748170673,0.38852578230607693,0.04355969766609518,47.51996690446495,0.4981163449726379,0.23335729464367141,0.25471129552421484,0.019300588762101833,0.020763039484765003,99.69423758887437,0.3907125439938588,0.2650042736636895,0.07774734469042827,0.3129677912588803
34.0,0.12014355748572296,0.5868732009808121,0.39027581702757774,0.3967545063506261,0.03268514147758843,63.330164652359564,0.12170609952947992,0.40527353389756277,0.2820525016520688,0.19096786492088857,0.021675723085691653,95.49648624306975,0.10095033910913585,0.4824045048219843,0.31685346590841196,0.3882358772989437,0.04251012568045765,48.69323151431947,0.4980909940018118,0.23332916357406097,0.2546880697277664,0.019290846099704852,0.020761059779203134,99.70374409956025,0.39193725496737497,0.2636452555067528,0.0766253013582755,0.31249712109675165
35.0,0.11826689215658398,0.5840903552728283,0.38796856381599126,0.3967206209427028,0.03211109320209624,64.4623145787579,0.12072063403787622,0.40656324716485726,0.2827968987166687,0.18991922008059778,0.021262736521163967,97.35131644043099,0.10032482444065668,0.47994430932381055,0.31516730501161877,0.3879469869364947,0.041513898637747154,49.86174412391139,0.49806692976653205,0.23330188619912343,0.25466565199327734,0.019281383501414843,0.020759098586303284,99.71316350061005,0.39309980346378226,0.26232747952713176,0.07554229567701565,0.3120399808931973
36.0,0.1164968656549353,0.5813344119416767,0.3856987252862861,0.39668751059742846,0.03157823194099834,65.55007244638982,0.11974631240228072,0.40782754894036854,0.28351788053121973,0.18890825812613085,0.020887235912844762,99.1014512450835,0.09975695734750283,0.4776015353970129,0.3135789513554959,0.38765905610307727,0.04056758443649648,51.02486185002216,0.49804407597395256,0.23327542930245349,0.25464400570820345,0.019272192877858425,0.020757160513717326,99.72247360583913,0.39420387520724826,0.2610493410329858,0.07449655888659001,0.31159597984881104
37.0,0.1148278854975689,0.5786060241290598,0.38346626640174497,0.39665509654337094,0.031083169009721717,66.59409118851212,0.11878451466036248,0.40906612962362415,0.28421539912554616,0.18793395659046733,0.020546212377363406,99.25920366263661,0.09924065872685874,0.47537130253087595,0.31208351828502334,0.38737203504410467,0.03966804604958608,52.181934771222274,0.49802236161392005,0.2332497615796364,0.25462309658261645,0.019263266287354773,0.020755249521068365,99.73165532701302,0.3952529007138912,0.25980932770115306,0.07348643443302755,0.31116473429924646
38.0,0.1132545912579596,0.5759058347353465,0.38127115796715866,0.39662330654657846,0.030622813106853594,67.59520701898128,0.11783648542236273,0.41027873726118874,0.2848894715661726,0.186995305750276,0.02023691439850425,97.76497832746743,0.09877045583336379,0.4732489388895745,0.31067635754429584,0.38708587880442547,0.03881241042169118,53.33230708867547,0.4980017205267848,0.2332248534931753,0.2546028924605557,0.019254595954375665,0.020753368988932742,99.74069234567159,0.39625007617092584,0.25860601256866966,0.07251036885479845,0.3107458686070255
39.0,0.11177185094264605,0.5732344712569568,0.3791133712389561,0.3965920743378992,0.030194341771631793,68.55441350955722,0.1169033374902717,0.41146517590671994,0.2855401748648349,0.18609131173817353,0.01995682425095492,96.41185666743209,0.09834142561363148,0.47122996895192243,0.30935304499560856,0.38680054673190617,0.03799804096273284,54.47531870107416,0.4979820910123871,0.23320067714027085,0.254583363149172,0.01924617428364296,0.020751521780692388,99.74957081881428,0.3971983823266382,0.2574380476451662,0.07156690352872258,0.3103390158425918
40.0,0.11037475685123041,0.570592541433192,0.3769928733916542,0.3965613390951505,0.029795175836589603,69.47283690534086,0.11598605627047533,0.41262530366079786,0.28616764106733816,0.18522099900138875,0.01970363653921888,95.18870126620726,0.09794914310439745,0.4693101023274271,0.30810936760724544,0.3865160020382985,0.03722251320813182,55.610307124805566,0.49796341547589285,0.23317720613209256,0.2545644802637785,0.01923799387049014,0.02074971029801132,99.75827911485248,0.3981006016001202,0.25630415808043877,0.07065466718433533,0.3099438182848781
41.0,0.10905862097488975,0.5679806296087425,0.3749096237376269,0.39653104497439456,0.029422956550414537,70.35171288495746,0.11508550481652975,0.4137590304528572,0.2867720525303886,0.18438341220022444,0.019475238698129685,94.0853062750333,0.09758963444335193,0.46748522360738387,0.30694131156315374,0.38623221141042546,0.03648359326844814,56.736609692759835,0.49794564010662046,0.23315441548335025,0.2545462170871368,0.019230047508044516,0.02074793653060936,99.76680757662547,0.39895933359723074,0.25520313682962764,0.06977236910597917,0.30955992776828034
42.0,0.10781896998736186,0.5653992937281,0.3728635706083896,0.3965011406852015,0.02907552507924591,71.19236491240102,0.11420242935739419,0.41486631562140025,0.2873536373923202,0.18357761762888536,0.019269693303504067,93.09231195509045,0.09725933408451329,0.46575138312714354,0.3058450513657986,0.385949144665571,0.035779218736534564,57.853565968104476,0.49792871458641563,0.2331322815111209,0.25452854844149847,0.019222328191722347,0.02074620210093475,99.77514830861874,0.3997770091990648,0.2541338397655144,0.06891879295109221,0.3091870058998181
43.0,0.10665153988113392,0.5628490628871429,0.37085464881571206,0.39647157910533565,0.02875090412521293,71.99618427464016,0.11333746518378675,0.41594716534277604,0.28791266524207126,0.1828027042313661,0.019085222045930942,92.20112725452118,0.09695504584815881,0.4641047885310058,0.30481693981938474,0.385666774445706,0.03510748176034808,58.9605203127739,0.4979125918245072,0.23311078174201283,0.2545114505720894,0.019214829121469906,0.02074450830427275,99.78329498583453,0.40055590337112806,0.25309518119360797,0.06809279112131206,0.3088247241674014
44.0,0.10555227030000179,0.560330435375292,0.368882777619977,0.396442316930805,0.02844728142897486,72.76461185331395,0.11249114278132225,0.41700162995321544,0.2884494429893217,0.18205778427614056,0.0189201912268737,91.40385973978148,0.09667390746942782,0.46254179704467646,0.3038534987945806,0.3853850759458398,0.03446661402470356,60.05682455426939,0.4978972277161111,0.23308989482686054,0.2544949010408741,0.01920754370212982,0.020742856144769492,99.79124268204025,0.4012981468252373,0.25208612973102773,0.06729327963021581,0.30847276395752726
45.0,0.10451729861729005,0.5578438771489457,0.36694785914137035,0.3964133143576563,0.028162994948410687,73.4991216400497,0.11166389411376788,0.4180298012035371,0.2889643109373723,0.18134199374532264,0.018773098643626435,90.6932522365762,0.09641335834025476,0.4610589083720889,0.3029514106881167,0.385104026672366,0.03385497341611301,61.14184069854159,0.49788258092234844,0.23306960046223849,0.25447887862956936,0.019200465542263245,0.02074124636779851,99.79898771536789,0.402005736651717,0.25110570451482367,0.06651923341787586,0.3081308164983805
46.0,0.10354295380685898,0.5553898206834372,0.36504977715679754,0.3963845347922997,0.027896519528540664,74.20120597279494,0.11085605897314459,0.41903180948100477,0.28945763905912186,0.18065449248672882,0.018642561737770916,90.06262557479407,0.09617111016671186,0.45965275814381706,0.30210751050136203,0.3848236062277784,0.033271032171952764,62.2149436411624,0.4978686126693113,0.23304987931816612,0.25446336325099117,0.019193588451714955,0.020739679489051532,99.80652750945696,0.40268054602658276,0.2501529717093861,0.06576968206801653,0.3077985827422011
47.0,0.10262575015161825,0.5529686641566167,0.3631883962319498,0.3963559445874988,0.027646454898386137,74.87236244463936,0.11006789132556255,0.42000782102824036,0.2899298234753823,0.17999446417081474,0.018527306890276464,89.5058268728999,0.09594512028851608,0.458320111853472,0.30131877847139416,0.38454379611858014,0.03271336633901172,63.2755238335975,0.4978552865643463,0.23303071297144762,0.2544483358679225,0.019186906438169175,0.020738155820693285,99.8138604685314,0.4033243330869223,0.24922704128607615,0.06504370588849817,0.30747577319889674
48.0,0.10176238083166583,0.5505807709223699,0.36136356114376145,0.3963275128014779,0.02741151484896084,75.51408241634677,0.10929956559266185,0.4209580351848691,0.2903812831337554,0.1793611160887137,0.01842615975499599,89.01718283884144,0.09573356742970904,0.4570578592265173,0.3005823331963271,0.3842645795836006,0.03218064638740023,64.32298986610154,0.49784256842783786,0.23301208384415276,0.2544337784187789,0.019180413702909356,0.020736675494883818,99.82098586497361,0.4039387490574757,0.24832706405121852,0.06434043232020403,0.30716210773119623
49.0,0.10094971143142391,0.5482264692370507,0.35957509655368103,0.3962992109778772,0.027190517463106457,76.12784104862911,0.10855118281840272,0.42188268167369886,0.2908124566853746,0.17875367882252377,0.0183380365308303,88.59145760568326,0.09553482966962987,0.455863008973,0.29989542520388884,0.3839859414402793,0.03167162884419985,65.35677093350446,0.49783042613896145,0.2329939751467989,0.2544196737494281,0.019174104635964324,0.02073523848493883,99.82790373811552,0.4045253457023357,0.24745222890121632,0.06365903264323758,0.3068573153201589
50.0,0.10018477340230036,0.5459060522059449,0.3578228068967869,0.3962710129445344,0.02698237628261395,76.71508875944016,0.10782277667978146,0.42278201794970804,0.2912237995560024,0.17817140581450824,0.018261936081105108,88.2238146601439,0.09534746444151353,0.4547326838818783,0.2992554309185704,0.3837078679467783,0.031185148827424975,66.376319154872,0.49781882949404327,0.2329763708258416,0.25440600555059045,0.01916797381079604,0.020733844624369377,99.83461480310481,0.40508558216762275,0.24660176028581016,0.06299871895270931,0.30656113380853917
51.0,0.09946475751450863,0.5436197779205765,0.3561064764558689,0.39624289462929113,0.026786092311176946,77.27724400462918,0.10711431930790863,0.4236563266269138,0.2916157812072439,0.1776135728579336,0.018196932816625475,87.90978246047538,0.09517019038256833,0.4536641162200513,0.29865984698820724,0.38343034667804926,0.030720113375111883,67.38111172266477,0.4978077500763117,0.2329592555151219,0.25439275830030683,0.019162015978660425,0.020732493624016045,99.84112036882786,0.40562083127382603,0.24577491586248024,0.0623587413793627,0.3062733096283568
52.0,0.09878700732877042,0.5413678697609491,0.3544258695932315,0.39621483389121687,0.02660074676336512,77.81568727657341,0.10642572689284949,0.42450591299531776,0.2919888825830108,0.1770794775288219,0.018142170266365994,87.64522337632614,0.09500187087440229,0.4526546434039343,0.2981062849357011,0.38315336641421516,0.030275495476896567,68.37065286151763,0.4977971611359566,0.23294261449095335,0.2543799172110168,0.01915622606275187,0.020731185087470516,99.84742226397752,0.40613238531014717,0.24497098432670017,0.061738385532903894,0.3059935975180168
53.0,0.09814901271574154,0.5391505168397377,0.3527807311161974,0.39618681036581516,0.026425494480130526,78.33175621435403,0.10575686505175981,0.42533110263753926,0.29234359373582275,0.1765684385748783,0.018096855266782147,87.42630561717647,0.0948414991263344,0.45170170391557196,0.29759246610582263,0.3828769170398286,0.029850328726487654,69.34447558108697,0.49778703747953124,0.23292643363056398,0.2543674681808361,0.019150599152223762,0.020729918524955544,99.85352277045581,0.4066214613775426,0.2441892834042494,0.061136970148203684,0.30572176023343955
